126,126,126,126,126,127,127,126,126,126,126,126,126,126,126,126,126,126,126,127,127,126,126,126,126,126,126,126,126,126,126,126,126,127,127,126,126,126,126,126,126,126,126,126,126,126,126,127,127,126
134,134,134,134,134,135,135,134,134,134,134,134,134,134,134,134,134,134,134,135,135,134,134,134,134,134,134,134,134,134,134,134,134,135,135,134,134,134,134,134,134,134,134,134,134,134,134,135,135,134
46,46,46,47,15,10,10,27,94,94,94,94,12,94,94,94,12,94,15,10,10,27,94,94,94,94,12,94,94,94,12,94,15,10,10,27,94,94,94,94,12,94,94,94,12,94,15,10,10,27
70,70,70,71,15,1,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,27
101,101,101,79,15,1,32,32,9,2,2,2,2,2,2,2,2,2,9,32,32,32,9,2,2,2,2,2,2,2,2,2,32,32,32,2,2,2,2,2,2,2,2,2,2,2,32,32,32,27
101,101,101,71,15,1,32,32,9,2,2,2,2,2,2,2,2,2,9,32,32,32,9,2,2,2,2,2,2,2,2,2,32,32,32,32,2,2,2,2,2,2,2,2,2,2,32,32,32,27
101,101,101,79,15,10,10,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,1,1,27
101,101,101,71,15,8,32,27,45,46,46,46,46,46,46,46,46,47,15,1,8,27,45,46,46,46,46,46,46,46,46,47,15,1,1,27,45,46,46,46,46,46,46,46,46,47,15,1,1,27
101,101,101,79,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27
101,101,101,71,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27
101,101,101,79,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27
101,101,101,71,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27
101,101,101,79,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27
46,46,46,46,15,1,8,27,47,103,103,103,103,103,103,103,103,47,15,1,1,27,47,103,103,103,103,103,103,103,103,47,15,8,1,27,47,103,103,103,103,103,103,103,103,47,15,10,10,27
36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35
2,2,2,9,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32,9,2,2,2,2,2,2,2,2,9,32,32,32,32,9,2,2,2,2,2,2,2,2,9,32,32,32,32
2,2,2,9,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32,9,2,2,2,2,2,2,2,2,9,32,32,32,32,9,2,2,2,2,2,2,2,2,9,32,32,32,32
4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3
46,46,46,47,15,8,1,27,45,46,46,46,46,46,46,46,46,47,15,32,1,27,45,46,46,46,46,46,46,46,46,47,15,10,10,27,45,46,46,46,46,46,46,46,46,47,15,1,1,27
70,70,70,71,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,32,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27
101,101,101,79,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,32,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27
101,101,101,71,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,32,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27
101,101,101,79,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,32,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27
101,101,101,79,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,32,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27
46,46,46,46,15,10,10,27,47,103,103,103,103,103,103,103,103,47,15,32,1,27,47,103,103,103,103,103,103,103,103,47,15,1,1,27,47,103,103,103,103,103,103,103,103,47,15,1,1,27
36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35
2,2,2,9,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32,9,2,2,2,2,2,2,2,2,2,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32
2,2,2,9,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32,9,2,2,2,2,2,2,2,2,2,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32
4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3
46,46,46,47,15,1,1,27,45,46,46,46,46,46,46,46,46,47,15,1,1,27,45,46,46,46,46,46,46,46,46,47,15,1,8,27,45,46,46,46,46,46,46,46,46,47,15,1,1,27
70,70,70,71,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27
101,101,101,71,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27
101,101,101,79,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27
101,101,101,71,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27
101,101,101,79,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27
46,46,46,46,15,1,1,27,47,103,103,103,103,103,103,103,103,47,15,10,10,27,47,103,103,103,103,103,103,103,103,47,15,8,1,27,47,103,103,103,103,103,103,103,103,47,15,1,1,27
36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35,36,36,36,36,36,36,36,36,36,36,30,32,32,35
2,2,2,9,32,32,32,32,9,2,2,2,2,2,2,2,2,2,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32
2,2,2,9,32,32,32,32,9,2,2,2,2,2,2,2,2,2,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32,2,2,2,2,2,2,2,2,2,9,32,32,32,32
4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3,4,4,4,4,4,4,4,4,4,4,7,32,32,3
94,94,94,94,15,1,8,27,45,46,46,46,46,46,46,46,46,47,15,32,8,27,45,46,46,46,46,46,46,46,46,47,15,1,1,27,45,46,46,46,46,46,46,46,46,47,15,1,1,27
95,95,95,94,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,32,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27,61,50,139,139,139,139,139,139,50,55,15,1,1,27
95,94,94,94,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,32,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27,61,58,139,121,131,140,122,131,58,63,15,1,1,27
95,94,94,95,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,32,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27,61,139,139,129,121,122,107,140,139,55,15,1,1,27
95,95,54,95,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,32,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27,61,139,131,137,137,138,115,131,139,63,15,1,1,27
54,95,54,54,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,32,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27,61,139,139,139,139,139,139,139,139,55,15,1,1,27
54,54,54,54,15,1,1,27,47,103,103,103,103,103,103,103,103,47,15,32,1,27,47,103,103,103,103,103,103,103,103,47,15,1,1,27,47,103,103,103,103,103,103,103,103,47,15,1,1,27
95,95,95,95,15,10,10,35,36,36,36,36,36,36,36,36,36,36,30,10,10,35,36,36,36,36,36,36,36,36,36,36,30,10,10,35,36,36,36,36,36,36,36,36,36,36,30,10,10,27
126,126,126,126,126,127,127,126,126,126,126,126,126,126,126,126,126,126,126,127,127,126,126,126,126,126,126,126,126,126,126,126,126,127,127,126,126,126,126,126,126,126,126,126,126,126,126,127,127,126
134,134,134,134,134,135,135,134,134,134,134,134,134,134,134,134,134,134,134,135,135,134,134,134,134,134,134,134,134,134,134,134,134,135,135,134,134,134,134,134,134,134,134,134,134,134,134,135,135,134
